"area_fips","new_exp","old_exp","factor"
"13213",0.6640978216194,NA,NA
"13215",0.193775037751625,0.51266086101532,2.64564965107854
"13217",0.428612600149865,0.975848734378815,2.27676165851776
"13219",0.224393530997305,0.635276257991791,2.83108098156101
"13221",0.202192448233861,0.372716188430786,1.8433734379619
"13223",0.270184544405998,NA,NA
"13225",0.471961102106969,0.562074542045593,1.19093403997985
"13227",0.308094971022621,0.782202303409576,2.53883502484091
"13229",0.267337405677327,0.55767160654068,2.08602161425096
"13231",0.223748773307164,0.52502453327179,2.34649122545594
"13233",0.370589628226379,0.548425316810608,1.47987227660779
"13235",0.0596553247901016,0.0782147571444511,1.31111107716958
"13237",0.381155950752394,0.705882370471954,1.85195159377299
"13239",0,0,NA
"13241",0.416072842438638,0.741884410381317,1.78306376843312
"13243",0.244368600682594,0.251877129077911,1.03072624050039
"13245",0.156448652520369,0.432726740837097,2.76593459813122
"13247",0.281919737720843,0.803654909133911,2.85065145005807
"13249",0.651696606786427,0.668662667274475,1.02603367934001
"13251",0.397239263803681,0.512269914150238,1.28957522789944
"13253",0.0398986700443319,0.0512982904911041,1.2857142965945
"13255",0.322114381131288,0.739929020404816,2.29710023441404
"13257",0.38243123336291,0.66792368888855,1.7465197154928
"13259",0.240268456375839,0.24026845395565,0.999999989927148
"13261",0.251850514533309,0.444665104150772,1.76559140637357
"13263",0.105714285714286,0.200000002980232,1.89189192008328
"13265",0,0,NA
"13267",0.0541353383458647,0.110150374472141,2.03472219511039
"13269",0.291156462585034,0.291156470775604,1.00000002813116
